combination_id,sampling_rates_mhz,num_rates,sum_sampling_rate_mhz,max_sampling_rate_mhz,gcd_mhz,lcm_mhz,temporal_period_mhz,temporal_unique_coverage,joint_unique_coverage,spatial_absolute_gain,resolve_rate_among_temporal_ambiguous,mean_temporal_candidates,median_temporal_candidates,p90_temporal_candidates,p95_temporal_candidates,max_temporal_candidates,mean_joint_candidates,median_joint_candidates,p90_joint_candidates,p95_joint_candidates,max_joint_candidates,mean_candidate_reduction,median_candidate_reduction,p10_candidate_reduction,p90_candidate_reduction,temporal_margin_min,temporal_margin_p05,temporal_margin_p10,temporal_margin_median,temporal_margin_mean,joint_margin_min,joint_margin_p05,joint_margin_p10,joint_margin_median,joint_margin_mean,broadside_joint_coverage,off_broadside_joint_coverage,runtime_seconds,status,category,is_pareto_optimal
r_35_40_64_80,35+40+64+80,4,219,80,1,2240,2240,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857141,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.053291536622756465,0.05590435465816034,1.0,1.0,0.16612120007630438,ok,C,False
r_35_45_64_75,35+45+64+75,4,219,75,1,100800,100800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.056164922838198635,0.05851113263100717,1.0,1.0,0.17476710001938045,ok,C,False
r_45_50_60_64,45+50+60+64,4,219,64,1,14400,14400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.09406598625670987,0.08085927960362255,0.021114881390733527,0.027648719288484606,0.03646502451838369,0.06663911511788906,0.059596477939490994,1.0,1.0,0.18792060005944222,ok,C,False
r_40_80_100,40+80+100,3,220,100,20,400,400,0.0,0.1808987847647011,0.1808987847647011,0.1808987847647011,2.611940298507463,3.0,3.0,3.0,3.0,2.16450534214175,2.0,3.0,3.0,3.0,0.16494032569393471,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013767970071751504,0.003577538374846244,0.024695922668614076,0.029613969382625813,0.0,0.22069651741293533,0.19425840000621974,ok,D,False
r_45_75_100,45+75+100,3,220,100,5,900,900,0.7910447761194029,0.8714623603295001,0.08041758421009715,0.38485558157689304,1.208955223880597,1.0,2.0,2.0,2.0,1.1285376396705,1.0,2.0,2.0,2.0,0.19242779078844652,0.0,0.0,0.5,0.0,0.0,0.0,0.08018753738744804,0.06343193256022009,0.0,0.021668091645073762,0.035475785777914944,0.05702295430442769,0.05209221086950989,0.7910447761194029,0.8891542288557214,0.17421600001398474,ok,unclassified,False
r_60_64_96,60+64+96,3,220,96,4,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.07248133939287536,0.07248133939287536,0.06599047317858803,0.0,0.032150888553683796,0.04081478759369222,0.05168755598275495,0.049275431647535124,0.9104477611940298,0.9536318407960199,0.14510799990966916,ok,unclassified,False
r_20_25_75_100,20+25+75+100,4,220,100,5,300,300,0.0,0.10423293369219476,0.10423293369219476,0.10423293369219476,3.417910447761194,3.0,4.0,4.0,4.0,2.791860370279749,3.0,4.0,4.0,4.0,0.17987929206426886,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491595612571525,0.002423378350540011,0.016033749349072896,0.02511408971245081,0.0,0.1271641791044776,0.17475130001548678,ok,D,False
r_20_40_60_100,20+40+60+100,4,220,100,20,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.019402985074626868,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.04759124376650561,0.19402985074626866,0.5016915422885572,0.14151710004080087,ok,D,False
r_20_40_64_96,20+40+64+96,4,220,96,4,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.07511565157216644,0.07511565157216644,0.06838887680450977,0.0,0.032150888553683796,0.04081478759369222,0.0542354140451027,0.05483393107274341,0.9104477611940298,0.9536318407960199,0.1680892000440508,ok,unclassified,False
r_20_45_75_80,20+45+75+80,4,220,80,5,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11600340565456167,0.11600340565456167,0.11600340565456167,0.11600340565456167,0.11600340565456163,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08203605797949132,0.07217188156708676,1.0,1.0,0.12772669992409647,ok,C,False
r_25_35_60_100,25+35+60+100,4,220,100,5,2100,2100,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.08293018755517541,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.062116275150337,0.0674517456276073,1.0,1.0,0.16715500003192574,ok,C,False
r_25_35_64_96,25+35+64+96,4,220,96,1,33600,33600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09706685089164567,0.09706685089164567,0.09706685089164567,0.1285014828478812,0.11384728790433957,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07772334095580881,0.07345592824294635,1.0,1.0,0.1641212000977248,ok,C,False
r_25_40_75_80,25+40+75+80,4,220,80,5,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.050483418488203355,0.05246512203236405,1.0,1.0,0.16369289997965097,ok,C,False
r_25_45_50_100,25+45+50+100,4,220,100,5,900,900,0.7910447761194029,0.8714623603295001,0.08041758421009715,0.38485558157689304,1.208955223880597,1.0,2.0,2.0,2.0,1.1285376396705,1.0,2.0,2.0,2.0,0.19242779078844652,0.0,0.0,0.5,0.0,0.0,0.0,0.05555555555555555,0.043946932006633514,0.0,0.021668091645073762,0.035475785777914944,0.04206084450799201,0.04848170230512669,0.7910447761194029,0.8891542288557214,0.16665739996824414,ok,unclassified,False
r_30_35_75_80,30+35+75+80,4,220,80,5,8400,8400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11888716865954073,0.11888716865954073,0.11888716865954073,0.11888716865954073,0.11888716865954073,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08406592315523004,0.07124826679883092,1.0,1.0,0.16713189997244626,ok,C,False
r_30_40_50_100,30+40+50+100,4,220,100,10,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.02293798413786622,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.051220700360490506,0.19402985074626866,0.5016915422885572,0.17099950008559972,ok,D,False
r_30_50_60_80,30+50+60+80,4,220,80,10,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07102376137857827,0.0655892836491559,1.0,1.0,0.16962079994846135,ok,C,False
r_32_40_48_100,32+40+48+100,4,220,100,4,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08777857440742587,0.08777857440742587,0.08777857440742587,0.08777857440742587,0.08777857440742587,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06284085561228367,0.06106855358365881,1.0,1.0,0.17429960006847978,ok,C,False
r_32_48_60_80,32+48+60+80,4,220,80,4,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.03909284332830217,0.0,0.31582089552238807,0.1733784000389278,ok,D,False
r_35_40_45_100,35+40+45+100,4,220,100,5,12600,12600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0872792630186943,0.0872792630186943,0.0872792630186943,0.09762812094883318,0.09350917251892718,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06927719194492216,0.06485654883570488,1.0,1.0,0.16976119996979833,ok,C,False
r_35_45_60_80,35+45+60+80,4,220,80,5,5040,5040,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10440849668740596,0.10440849668740596,0.10440849668740596,0.10440849668740596,0.10440849668740593,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07387821265370915,0.06566373924925036,1.0,1.0,0.1760411000577733,ok,C,False
r_35_50_60_75,35+50+60+75,4,220,75,5,2100,2100,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07711382358716108,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.061351232788942014,0.06035234395489337,1.0,1.0,0.15784539992455393,ok,C,False
r_40_45_60_75,40+45+60+75,4,220,75,5,1800,1800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09919622964260609,0.09919622964260609,0.09919622964260609,0.09919622964260609,0.09919622964260609,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07022465631907558,0.06341593449095348,1.0,1.0,0.15468889998737723,ok,C,False
r_25_96_100,25+96+100,3,221,100,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.024056261216234408,0.017010345435994292,0.017038827901816968,0.01717644142276197,0.022000104711066906,0.025956208023326637,1.0,1.0,0.18158149998635054,ok,C,False
r_45_80_96,45+80+96,3,221,96,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07950807636849812,0.07950807636849812,0.07950807636849812,0.07950807636849812,0.07950807636849812,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05654523715913326,0.05379909261272308,1.0,1.0,0.18452030001208186,ok,C,False
r_50_75_96,50+75+96,3,221,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.07216878364870323,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05347884128268999,0.05106420235388557,1.0,1.0,0.17812190006952733,ok,C,False
r_20_25_80_96,20+25+80+96,4,221,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0611624708216078,0.06331039205585572,1.0,1.0,0.1753849999513477,ok,C,False
r_20_30_75_96,20+30+75+96,4,221,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.047891664881288695,0.05365946339752324,1.0,1.0,0.1925656000385061,ok,C,False
r_20_45_60_96,20+45+60+96,4,221,96,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04662742247521756,0.049915240778676866,1.0,1.0,0.18594449991360307,ok,C,False
r_25_32_64_100,25+32+64+100,4,221,100,1,1600,1600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.08786178190699827,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07301423644151708,0.0676269306378256,1.0,1.0,0.18534309999085963,ok,C,False
r_25_40_60_96,25+40+60+96,4,221,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07950175792955078,0.07950175792955078,0.07950175792955078,0.07950175792955078,0.07950175792955076,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05993754495114412,0.06412963634342253,1.0,1.0,0.17947700002696365,ok,C,False
r_30_35_60_96,30+35+60+96,4,221,96,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06741802946596177,0.06367021163883273,1.0,1.0,0.18385389994364232,ok,C,False
r_30_45_50_96,30+45+50+96,4,221,96,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10476909133900132,0.10476909133900132,0.10476909133900132,0.10476909133900132,0.10476909133900135,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07426075297123884,0.0672955028288748,1.0,1.0,0.1920456999214366,ok,C,False
r_32_45_48_96,32+45+48+96,4,221,96,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05846339666834283,0.05846339666834283,0.05846339666834283,0.05846339666834283,0.05860448469169483,0.021114881390733527,0.03589085701077631,0.04133986423538423,0.04277790100431978,0.04462080333401724,1.0,1.0,0.17940749996341765,ok,C,False
r_32_45_64_80,32+45+64+80,4,221,80,1,2880,2880,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555557,0.021114881390733527,0.03589085701077631,0.03928779477259362,0.04431800236435345,0.049395359058626784,1.0,1.0,0.18825420003850013,ok,C,False
r_32_50_64_75,32+50+64+75,4,221,75,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.021114881390733527,0.02478274148776319,0.02516859676249117,0.03918519313648204,0.04589652437696338,1.0,1.0,0.1926635999698192,ok,C,False
r_35_40_50_96,35+40+50+96,4,221,96,1,16800,16800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11039229691923394,0.11039229691923394,0.11039229691923394,0.11039229691923394,0.11039229691923394,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07808595950796539,0.06808710801602376,1.0,1.0,0.1659903998952359,ok,C,False
r_30_32_60_100,30+32+60+100,4,222,100,2,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.1,0.09214151788000587,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07144418959084817,0.06776857554708501,1.0,1.0,0.16800920001696795,ok,C,False
r_30_32_64_96,30+32+64+96,4,222,96,2,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.0853038508029125,0.0853038508029125,0.07766469998474122,0.0,0.032150888553683796,0.04081478759369222,0.0611582803599598,0.06152900177706594,0.9104477611940298,0.9536318407960199,0.16563960001803935,ok,unclassified,False
r_30_48_64_80,30+48+64+80,4,222,80,2,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.10004881620988826,0.10004881620988826,0.09108922072840572,0.0,0.032150888553683796,0.04081478759369222,0.07098847319153476,0.06471921593946427,0.9104477611940298,0.9536318407960199,0.16505379998125136,ok,unclassified,False
r_32_35_75_80,32+35+75+80,4,222,80,1,16800,16800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11529627076552668,0.11529627076552668,0.11529627076552668,0.11529627076552668,0.11529627076552672,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08152963764933609,0.06995117836616145,1.0,1.0,0.1657812000485137,ok,C,False
r_32_40_50_100,32+40+50+100,4,222,100,2,800,800,0.5920398009950248,0.7401517005138243,0.14811189951879944,0.3630547780887645,1.407960199004975,1.0,2.0,2.0,2.0,1.2598482994861757,1.0,2.0,2.0,2.0,0.18152738904438226,0.0,0.0,0.5,0.0,0.0,0.0,0.09606516343087124,0.05687440024016755,0.0,0.009185492316162292,0.020087052347370075,0.06804641924748672,0.05779493970104635,0.5920398009950248,0.7727363184079602,0.16698880004696548,ok,D,False
r_32_50_60_80,32+50+60+80,4,222,80,2,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.10637757863436782,0.10637757863436782,0.10580645218949906,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07526963420065357,0.06644052216436762,1.0,1.0,0.16426910005975515,ok,C,False
r_35_48_64_75,35+48+64+75,4,222,75,1,33600,33600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06792633175094095,0.06792633175094095,0.06792633175094095,0.06792633175094095,0.06792633175094097,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0522765757854348,0.05540772503084522,1.0,1.0,0.14404439995996654,ok,C,False
r_48_50_60_64,48+50+60+64,4,222,64,2,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09205793626011949,0.09205793626011949,0.09205793626011949,0.09205793626011949,0.09205793626011949,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06526685103494367,0.06015266594841428,1.0,1.0,0.14842169999610633,ok,C,False
r_48_75_100,48+75+100,3,223,100,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07701761462784316,0.07701761462784316,0.07701761462784316,0.07701761462784316,0.07701761462784316,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05486973341341577,0.052531719145161304,1.0,1.0,0.1674697999842465,ok,C,False
r_20_32_75_96,20+32+75+96,4,223,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07383352144445562,0.07383352144445562,0.07383352144445562,0.07383352144445562,0.07383352144445564,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05547794756052076,0.06101191077567927,1.0,1.0,0.1673612000886351,ok,C,False
r_20_48_75_80,20+48+75+80,4,223,80,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07102376137857827,0.06694019885472689,1.0,1.0,0.1595760000636801,ok,C,False
r_25_48_50_100,25+48+50+100,4,223,100,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.021114881390733527,0.029465598106111705,0.029521431967192743,0.03247708344656561,0.036585780395562394,1.0,1.0,0.1894674999639392,ok,C,False
r_30_45_48_100,30+45+48+100,4,223,100,1,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08003905296791061,0.08003905296791061,0.08003905296791061,0.08003905296791061,0.0800390529679106,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.057362201554068945,0.056470616678902325,1.0,1.0,0.19407450000289828,ok,C,False
r_32_35_60_96,32+35+60+96,4,223,96,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08960755486502736,0.08960755486502736,0.08960755486502736,0.11459299588201462,0.10361194793321636,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07770918120556636,0.06917953470285472,1.0,1.0,0.18221630004700273,ok,C,False
r_32_45_50_96,32+45+50+96,4,223,96,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07653552844396863,0.07653552844396863,0.07653552844396863,0.07653552844396863,0.07653552844396862,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.05517860542615654,0.055502720465399745,1.0,1.0,0.1871963000157848,ok,C,False
r_35_40_48_100,35+40+48+100,4,223,100,1,8400,8400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11111239547160183,0.11111239547160183,0.11111239547160183,0.11111239547160183,0.11111239547160182,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07859497233567983,0.06836779462604291,1.0,1.0,0.19251169997733086,ok,C,False
r_35_48_60_80,35+48+60+80,4,223,80,1,1680,1680,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857141,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.052263714190549794,0.05381140465570249,1.0,1.0,0.18491339997854084,ok,C,False
r_40_48_60_75,40+48+60+75,4,223,75,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09729412024029682,0.09729412024029682,0.09729412024029682,0.09729412024029682,0.09729412024029682,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06891762978467972,0.0625724799854384,1.0,1.0,0.14517910010181367,ok,C,False
r_45_48_50_80,45+48+50+80,4,223,80,1,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09631020643834969,0.09631020643834969,0.09631020643834969,0.09631020643834969,0.09631020643834967,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06822312445623017,0.06212708884016974,1.0,1.0,0.16426510002929717,ok,C,False
r_48_80_96,48+80+96,3,224,96,16,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.03331826650267147,0.0,0.31582089552238807,0.16901079996023327,ok,D,False
r_60_64_100,60+64+100,3,224,100,4,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.07199064770149996,0.0643369851970833,0.021114881390733527,0.029070507826796158,0.03694605319259984,0.05143060726472287,0.04882492108982849,1.0,1.0,0.16446959995664656,ok,C,False
r_20_40_64_100,20+40+64+100,4,224,100,4,1600,1600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04680533185251003,0.05015146981030283,1.0,1.0,0.18733889993745834,ok,C,False
r_20_48_60_96,20+48+60+96,4,224,96,4,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.042900046732358144,0.0,0.31582089552238807,0.1878832000074908,ok,D,False
r_20_60_64_80,20+60+64+80,4,224,80,4,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.125,0.125,0.11380597014925373,0.0,0.032150888553683796,0.04081478759369222,0.08401326228793436,0.07297363291180353,0.9104477611940298,0.9536318407960199,0.1695007000816986,ok,unclassified,False
r_25_35_64_100,25+35+64+100,4,224,100,1,11200,11200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.07059293152760607,0.021114881390733527,0.02268623106761359,0.025003359598775813,0.072259947439373,0.06526640032735728,1.0,1.0,0.16626900003757328,ok,C,False
