sampling_rates_mhz,frequency_hz,angle_deg,snr_db,snapshots_per_branch,num_branches,total_snapshots,method,bias_deg,mae_deg,rmse_deg,median_abs_error_deg,p90_abs_error_deg,p95_abs_error_deg,success_rate_1deg,success_rate_2deg,catastrophic_rate_5deg,invalid_rate,crb_rmse_deg,runtime_seconds
200+250+300,1300000000.0,0,10,128,3,384,ESPRIT,-0.01965377064656323,0.03838259433078164,0.04299202837440305,0.04007179540738057,0.05741361463408744,0.06854443132045018,1.0,1.0,0.0,0.0,0.032112011043544185,0.00048040000092441915
200+250+300,1300000000.0,0,10,512,3,1536,MUSIC,-9.87235982596946e-06,0.009379909385101293,0.011334820776217364,0.005965396579002441,0.018303419898197,0.019108801436401833,1.0,1.0,0.0,0.0,0.016056005521772092,0.07620910000150616
200+250+300,1300000000.0,0,10,512,3,1536,ESPRIT,-0.0016420421357097148,0.016887843960719243,0.021216856513743325,0.013970388088606428,0.0398144925625196,0.04005091790121727,1.0,1.0,0.0,0.0,0.016056005521772092,0.00048239999978250125
200+250+300,1300000000.0,0,20,32,3,96,MUSIC,0.003010207572675042,0.013263459099902933,0.019662647506929868,0.005937796566607072,0.03489805535843272,0.038973945991102606,1.0,1.0,0.0,0.0,0.02030941902921601,0.07661770000049728
200+250+300,1300000000.0,0,20,32,3,96,ESPRIT,0.009784457822826751,0.017033319651079487,0.022183094515150707,0.013596167597789406,0.031314149173027814,0.040157203698685556,1.0,1.0,0.0,0.0,0.02030941902921601,0.0004617000004145666
200+250+300,1300000000.0,0,20,128,3,384,MUSIC,-0.0026544133446722877,0.0036694864198231433,0.004715370056883207,0.0036343847083885016,0.006273895323460238,0.00812659928556304,1.0,1.0,0.0,0.0,0.010154709514608005,0.07382759999927657
200+250+300,1300000000.0,0,20,128,3,384,ESPRIT,-0.006688046732663172,0.011764651646506516,0.013508362091704577,0.012055888271205132,0.018022148492323392,0.022221245516285973,1.0,1.0,0.0,0.0,0.010154709514608005,0.00045140000020182924
200+250+300,1300000000.0,0,20,512,3,1536,MUSIC,1.8892091400890726e-05,0.001380371707742432,0.0016416465263450976,0.000910047545309693,0.0025280521349635857,0.00282407138315885,1.0,1.0,0.0,0.0,0.0050773547573040026,0.07479569999759406
200+250+300,1300000000.0,0,20,512,3,1536,ESPRIT,-0.0003419219178093175,0.005231657447450176,0.006416777624615086,0.004006686328403523,0.011628383506225267,0.011868630885721819,1.0,1.0,0.0,0.0,0.0050773547573040026,0.00048149999747693073
200+250+300,1300000000.0,10,-10,32,3,96,MUSIC,-0.10708652168001898,0.8373287443885793,1.0202732921513813,0.8438322298349252,1.5276109290197328,1.7455787914463416,0.7,1.0,0.0,0.0,0.652147811495674,0.07772080000086135
200+250+300,1300000000.0,10,-10,32,3,96,ESPRIT,-0.3238848850779868,1.0630943834677782,1.3535951505274795,0.9330641075708836,2.1030885745611343,2.4240014056503303,0.6,0.8,0.0,0.0,0.652147811495674,0.00048209999840764794
200+250+300,1300000000.0,10,-10,128,3,384,MUSIC,-0.12227258856170256,0.3115593218594922,0.4310426486158639,0.21076183488434452,0.6421654174728412,0.8571189996007555,0.9,1.0,0.0,0.0,0.326073905747837,0.06356659999801195
200+250+300,1300000000.0,10,-10,128,3,384,ESPRIT,-0.10631544085810365,0.5744320351129618,0.7069024245043313,0.5636883984060717,1.074427520990384,1.1028318056774504,0.7,1.0,0.0,0.0,0.326073905747837,0.0005145999975866289
200+250+300,1300000000.0,10,-10,512,3,1536,MUSIC,0.09034197340674073,0.2540794210897241,0.30616864328517485,0.24232559999110137,0.38526369484896505,0.5210864315880867,1.0,1.0,0.0,0.0,0.1630369528739185,0.06444210000063322
200+250+300,1300000000.0,10,-10,512,3,1536,ESPRIT,0.02003118959733552,0.24692620308787153,0.3134547916233181,0.2247625525798469,0.48950465190833226,0.5252860393581634,1.0,1.0,0.0,0.0,0.1630369528739185,0.00042359999770269496
200+250+300,1300000000.0,10,0,32,3,96,MUSIC,-0.00018143551685767534,0.15917126066342072,0.1794103780059401,0.1358305788439953,0.2689191098248669,0.28599805502789305,1.0,1.0,0.0,0.0,0.20622724554204697,0.07310189999952854
200+250+300,1300000000.0,10,0,32,3,96,ESPRIT,-0.043671204495160154,0.26747153177364885,0.30247205351522044,0.264798391148398,0.4012369419827301,0.46803631952147423,1.0,1.0,0.0,0.0,0.20622724554204697,0.0005169999985810136
200+250+300,1300000000.0,10,0,128,3,384,MUSIC,-0.022136763086663437,0.08197218607297571,0.1066018708102396,0.06864876751128168,0.13358953995317838,0.19636090074587476,1.0,1.0,0.0,0.0,0.10311362277102348,0.0665435000000798
200+250+300,1300000000.0,10,0,128,3,384,ESPRIT,-0.02616387196923924,0.1298455047512487,0.14173845979933886,0.13696713533879024,0.17758068413355993,0.21036623070190982,1.0,1.0,0.0,0.0,0.10311362277102348,0.00046969999948487384
200+250+300,1300000000.0,10,0,512,3,1536,MUSIC,0.021222667673459837,0.07196802668515581,0.08080432406317686,0.07068698610230317,0.10882528626269197,0.1286916064080724,1.0,1.0,0.0,0.0,0.05155681138551174,0.0779499999989639
200+250+300,1300000000.0,10,0,512,3,1536,ESPRIT,-0.002283143435857937,0.08408441328180523,0.09477472161395527,0.07906041293898713,0.1360468058173092,0.13641341350057212,1.0,1.0,0.0,0.0,0.05155681138551174,0.00047420000100828474
200+250+300,1300000000.0,10,10,32,3,96,MUSIC,0.004785740146595785,0.04839083705407674,0.05516614400732153,0.032718367736327636,0.08444577582919734,0.08696398280348755,1.0,1.0,0.0,0.0,0.06521478114956741,0.06330209999941872
200+250+300,1300000000.0,10,10,32,3,96,ESPRIT,-0.004031629952834593,0.08999941611710086,0.10127302816269304,0.08116826650621789,0.14512639914030157,0.1459657008133708,1.0,1.0,0.0,0.0,0.06521478114956741,0.00045220000083645573
200+250+300,1300000000.0,10,10,128,3,384,MUSIC,-0.0062885520834042195,0.02290390146829697,0.031293696663490904,0.01925722085938464,0.033756578517481706,0.05774796873139655,1.0,1.0,0.0,0.0,0.03260739057478371,0.07005299999855197
200+250+300,1300000000.0,10,10,128,3,384,ESPRIT,-0.008274775953821135,0.03778977402368113,0.04135747553769374,0.03780446903765533,0.04853943030489719,0.06394199397903831,1.0,1.0,0.0,0.0,0.03260739057478371,0.00039960000049177324
200+250+300,1300000000.0,10,10,512,3,1536,MUSIC,0.004748146357871796,0.014703382640019847,0.01737535765093851,0.012909856595102909,0.023409613497767975,0.028453042673963213,1.0,1.0,0.0,0.0,0.016303695287391853,0.06266689999938535
200+250+300,1300000000.0,10,10,512,3,1536,ESPRIT,-0.002178674624761712,0.02807105542758599,0.03155998448447953,0.024928272936644014,0.04391814507533506,0.04677875411706126,1.0,1.0,0.0,0.0,0.016303695287391853,0.00041119999968941556
200+250+300,1300000000.0,10,20,32,3,96,MUSIC,0.0008428329652653943,0.010002807985133977,0.0116069389547449,0.007131287023296018,0.017410969356417994,0.018280891479533955,1.0,1.0,0.0,0.0,0.020622724554204698,0.05809359999875596
200+250+300,1300000000.0,10,20,32,3,96,ESPRIT,-0.00046534645368829787,0.029126428760663715,0.03280389862662043,0.026934614075805108,0.04838498166553418,0.0484183320870506,1.0,1.0,0.0,0.0,0.020622724554204698,0.0004211999976178049
200+250+300,1300000000.0,10,20,128,3,384,MUSIC,-0.000783291609275949,0.003517639552562457,0.004527305708339581,0.003370610912384997,0.0050390833638218144,0.00806601192463549,1.0,1.0,0.0,0.0,0.010311362277102349,0.060938399999940884
200+250+300,1300000000.0,10,20,128,3,384,ESPRIT,-0.002614490512972978,0.011678737418467477,0.012880052773372607,0.01181430955023366,0.015736884999571106,0.020528049763940258,1.0,1.0,0.0,0.0,0.010311362277102349,0.00047230000018316787
200+250+300,1300000000.0,10,20,512,3,1536,MUSIC,0.0005592589518286673,0.0020804784857059388,0.002390851606718799,0.0020200094281808134,0.0033874333444421363,0.003676696673839518,1.0,1.0,0.0,0.0,0.0051556811385511745,0.06952959999853192
200+250+300,1300000000.0,10,20,512,3,1536,ESPRIT,-0.0008486687766096068,0.009038852611853266,0.010186587854087208,0.008088755861638042,0.01404881775611404,0.015248922247088978,1.0,1.0,0.0,0.0,0.0051556811385511745,0.0004383000004963833
200+250+300,1300000000.0,50,-10,32,3,96,MUSIC,-0.2094169717290832,1.3682544835108452,1.728943312510556,0.8793531835297799,2.9118450177190325,3.1002231678231174,0.6,0.7,0.0,0.0,0.9991484141769278,0.06160039999849687
200+250+300,1300000000.0,50,-10,32,3,96,ESPRIT,0.4345711777537652,2.061409908580493,2.8194583677899736,1.5348264422453681,4.061160378053743,5.393802714368478,0.4,0.6,0.1,0.0,0.9991484141769278,0.00041539999892847845
200+250+300,1300000000.0,50,-10,128,3,384,MUSIC,-0.11391345221384767,0.48321086697391424,0.7255587324688165,0.1891754546572848,1.1269015426998719,1.4373604922610397,0.8,1.0,0.0,0.0,0.4995742070884639,0.07262659999923926
200+250+300,1300000000.0,50,-10,128,3,384,ESPRIT,-0.24133022900574802,0.866473527431436,1.1073820617300476,0.6896437554972046,1.3699127845262908,2.012198369336504,0.7,0.9,0.0,0.0,0.4995742070884639,0.00047680000170657877
200+250+300,1300000000.0,50,-10,512,3,1536,MUSIC,0.0017473560268634002,0.36479737414082153,0.4210771999003348,0.38605375036634015,0.70446069387026,0.711534790358467,1.0,1.0,0.0,0.0,0.24978710354423195,0.0663473000013255
200+250+300,1300000000.0,50,-10,512,3,1536,ESPRIT,0.13800519117620028,0.4412211508300892,0.5121706524450675,0.44706472585850676,0.7089372095147801,0.8293554158369504,1.0,1.0,0.0,0.0,0.24978710354423195,0.0005712000001949491
200+250+300,1300000000.0,50,0,32,3,96,MUSIC,0.0026558109910077123,0.33504197375193384,0.41104003993937244,0.3323247269199854,0.5264470455907775,0.679319698858474,1.0,1.0,0.0,0.0,0.31595847093443613,0.05594270000074175
200+250+300,1300000000.0,50,0,32,3,96,ESPRIT,0.14447619881414653,0.403432873313038,0.501906635520802,0.4765921846861936,0.6447755013826941,0.8165257388135053,1.0,1.0,0.0,0.0,0.31595847093443613,0.0004488000004130299
200+250+300,1300000000.0,50,0,128,3,384,MUSIC,-0.048360824406724845,0.12247040805071308,0.1716718191040818,0.05939302086963494,0.2494602991653131,0.3375288440015497,1.0,1.0,0.0,0.0,0.15797923546721807,0.06361420000121143
200+250+300,1300000000.0,50,0,128,3,384,ESPRIT,-0.07873354280946998,0.19202137400174238,0.22783513856379062,0.19075286711640516,0.36499272821589346,0.36755659001695556,1.0,1.0,0.0,0.0,0.15797923546721807,0.00039939999987836927
200+250+300,1300000000.0,50,0,512,3,1536,MUSIC,-0.004949468158532255,0.0856396154100473,0.10857367053539001,0.07326937218933693,0.1532407411387879,0.18801098676363628,1.0,1.0,0.0,0.0,0.07898961773360903,0.07071080000059737
200+250+300,1300000000.0,50,0,512,3,1536,ESPRIT,0.005976452701850122,0.1176805745035665,0.14271245859531778,0.10792493008495896,0.20666117894407277,0.24011161647908985,1.0,1.0,0.0,0.0,0.07898961773360903,0.00048299999980372377
200+250+300,1300000000.0,50,10,32,3,96,MUSIC,0.004340389985895143,0.10461735783615822,0.1285896502753487,0.10207939076090611,0.1793785862096122,0.21830097935513307,1.0,1.0,0.0,0.0,0.09991484141769277,0.06684400000085589
200+250+300,1300000000.0,50,10,32,3,96,ESPRIT,0.030842143533725164,0.13451526284873977,0.15971440597669972,0.16559695520093598,0.2293948224161305,0.2473890856417913,1.0,1.0,0.0,0.0,0.09991484141769277,0.0004832999993595877
200+250+300,1300000000.0,50,10,128,3,384,MUSIC,-0.017462812015681804,0.036179437865420286,0.05407205520981024,0.02111706330642349,0.07117514960820938,0.10827002606092534,1.0,1.0,0.0,0.0,0.04995742070884639,0.05657160000100703
200+250+300,1300000000.0,50,10,128,3,384,ESPRIT,-0.026654672390405663,0.057734340967589046,0.06962180148245352,0.046368592522817664,0.09542592597762506,0.1152961484610358,1.0,1.0,0.0,0.0,0.04995742070884639,0.00041450000117038144
200+250+300,1300000000.0,50,10,512,3,1536,MUSIC,-0.000583979923074196,0.024861288513214674,0.03278238958237009,0.0188515784873573,0.0496296565538067,0.06268691878698467,1.0,1.0,0.0,0.0,0.024978710354423193,0.06378049999875657
200+250+300,1300000000.0,50,10,512,3,1536,ESPRIT,-0.00017058817347432865,0.03877299910147869,0.04771985504053449,0.03732661485476996,0.06657474678016086,0.0793068853853988,1.0,1.0,0.0,0.0,0.024978710354423193,0.0004749999998239218
200+250+300,1300000000.0,50,20,32,3,96,MUSIC,0.00047924671895529516,0.03145241291055143,0.04066223782136217,0.02704872778657119,0.06286193051334692,0.07367167186375523,1.0,1.0,0.0,0.0,0.03159584709344362,0.06659850000141887
200+250+300,1300000000.0,50,20,32,3,96,ESPRIT,0.008289931272925344,0.04392292228695851,0.05123645539706882,0.053333378072597526,0.07607870637935861,0.07793673211897242,1.0,1.0,0.0,0.0,0.03159584709344362,0.00044639999941864517
200+250+300,1300000000.0,50,20,128,3,384,MUSIC,-0.005106454630578128,0.008250546626116772,0.01490960345218921,0.0037048644332919878,0.01555667312655017,0.029934422810638815,1.0,1.0,0.0,0.0,0.01579792354672181,0.07075949999943987
200+250+300,1300000000.0,50,20,128,3,384,ESPRIT,-0.008642061897666054,0.018036883930069792,0.02204578675620188,0.01344134463756319,0.031118622887720444,0.03781375861959686,1.0,1.0,0.0,0.0,0.01579792354672181,0.00043590000041149324
200+250+300,1300000000.0,50,20,512,3,1536,MUSIC,-0.0002464033761647499,0.0035491850347220575,0.004470939229457722,0.0032026309763715233,0.00665622142516895,0.008241028498908771,1.0,1.0,0.0,0.0,0.007898961773360904,0.07627940000020317
200+250+300,1300000000.0,50,20,512,3,1536,ESPRIT,-0.00025235156441496545,0.012651875996437667,0.015473702674688294,0.01212261402902115,0.021535182836176146,0.025616785078036476,1.0,1.0,0.0,0.0,0.007898961773360904,0.0004904000006717979
20,300000000.0,-50,-10,32,1,32,MUSIC,10.384931714831646,18.131476929708406,33.43743612252917,10.0,20.107054737316567,61.03134213676014,0.1,0.1,0.9,0.0,7.499161876510677,0.07654679999814107
20,300000000.0,-50,-10,32,1,32,ESPRIT,17.994723751408007,30.31431191386184,40.82429923498189,17.559847280937838,64.83753873224043,74.85267368258012,0.0,0.0,1.0,0.4,7.499161876510677,0.0004990999996152823
20,300000000.0,-50,-10,128,1,128,MUSIC,0.03697653780576147,5.189050960077427,6.760034195703333,3.9415799685222126,11.556084851328349,12.444662891569807,0.3,0.3,0.4,0.0,3.7495809382553387,0.06387009999889415
20,300000000.0,-50,-10,128,1,128,ESPRIT,1.1391968920553208,8.194237310263198,11.663366876267162,7.1050061455887175,14.65099501350355,22.003337279483173,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.09999999999999998,3.7495809382553387,0.000585700000556244
20,300000000.0,-50,-10,512,1,512,MUSIC,-0.5088345085718402,2.711418231285768,3.646347730850093,2.255609040387206,6.216857062736817,6.414373803871155,0.4,0.4,0.3,0.0,1.8747904691276693,0.06846630000018195
20,300000000.0,-50,-10,512,1,512,ESPRIT,1.0738292216744951,3.2963317918460433,3.7827907226475035,2.8924679948727245,5.413084040892498,6.212282849644266,0.1,0.3,0.2,0.0,1.8747904691276693,0.000520000002325105
20,300000000.0,-50,0,32,1,32,MUSIC,-0.9550815702428352,2.86230770615589,3.3425442157353515,2.807206961419137,4.731158375292848,5.7460096870667385,0.2,0.2,0.1,0.0,2.3714432072076095,0.06120500000088214
20,300000000.0,-50,0,32,1,32,ESPRIT,-2.721870497394362,4.165794705162357,4.603623949300147,3.7467625038206265,7.0663786733115845,7.1755009259256335,0.0,0.2,0.3,0.0,2.3714432072076095,0.000402899999244255
20,300000000.0,-50,0,128,1,128,MUSIC,-0.08775503172067971,0.8909380035305219,1.0656087353158126,1.0662869713885677,1.5449587745105617,1.598385970791515,0.4,1.0,0.0,0.0,1.1857216036038047,0.06588599999849976
20,300000000.0,-50,0,128,1,128,ESPRIT,-0.5373278209809257,1.4500436255490812,1.7697107519026793,1.0586530498806859,3.033079508442453,3.305556970184961,0.4,0.8,0.0,0.0,1.1857216036038047,0.0004505000006247428
20,300000000.0,-50,0,512,1,512,MUSIC,-0.0196196701975893,0.6369802856555367,0.8273105769159713,0.5066896368822569,1.38794953917049,1.5947111173949706,0.8,1.0,0.0,0.0,0.5928608018019024,0.06697900000108348
20,300000000.0,-50,0,512,1,512,ESPRIT,0.23714227932153875,0.7070762627303793,0.8337457484001417,0.7026303804006879,1.1991854041274435,1.4516966723341271,0.8,1.0,0.0,0.0,0.5928608018019024,0.0004166000016994076
20,300000000.0,-50,10,32,1,32,MUSIC,-0.1875999173998295,0.8346081880674703,0.9421100561287808,0.7654193598730679,1.2833685365468785,1.5430761273497975,0.7,1.0,0.0,0.0,0.7499161876510677,0.05538790000082372
20,300000000.0,-50,10,32,1,32,ESPRIT,-0.6599078898718297,1.215107456213034,1.3751825961819961,1.2467906561825934,2.0702177231409506,2.1284943209695943,0.4,0.8,0.0,0.0,0.7499161876510677,0.00038249999761319486
20,300000000.0,-50,10,128,1,128,MUSIC,-0.025569167494165157,0.2549496889358444,0.3125047818499875,0.24485708518260552,0.5137005201717499,0.5256909641995463,1.0,1.0,0.0,0.0,0.37495809382553386,0.0666574999995646
20,300000000.0,-50,10,128,1,128,ESPRIT,-0.13067801279457214,0.3954652615147104,0.4619607748494596,0.35450601369822365,0.7514413929603811,0.8271301219177014,1.0,1.0,0.0,0.0,0.37495809382553386,0.00042359999952168437
20,300000000.0,-50,10,512,1,512,MUSIC,0.008618392835106192,0.18103416597741956,0.24508989648056534,0.10889237895613846,0.4213735002773738,0.48569477632825075,1.0,1.0,0.0,0.0,0.18747904691276693,0.0634807999995246
20,300000000.0,-50,10,512,1,512,ESPRIT,0.07500982079709288,0.20598430903482737,0.24016945200684894,0.2265448404828767,0.3270726948857024,0.3981413474607942,1.0,1.0,0.0,0.0,0.18747904691276693,0.0004253000015523867
20,300000000.0,-50,20,32,1,32,MUSIC,-0.046949590297007404,0.2578269722568628,0.28860308118233596,0.2294728072625496,0.37998768428478225,0.4598099304082998,1.0,1.0,0.0,0.0,0.23714432072076094,0.07347879999906581
20,300000000.0,-50,20,32,1,32,ESPRIT,-0.18944219681647353,0.37647240725385556,0.43400707257639026,0.3952490863517255,0.6296038445741431,0.6553594747035809,1.0,1.0,0.0,0.0,0.23714432072076094,0.00043200000163778896
20,300000000.0,-50,20,128,1,128,MUSIC,-0.0077887329087097616,0.07950185772597038,0.0975813312176719,0.07225445652238704,0.160797339957017,0.16764028448321752,1.0,1.0,0.0,0.0,0.11857216036038047,0.06837149999864778
20,300000000.0,-50,20,128,1,128,ESPRIT,-0.03691754548580377,0.12161835505493315,0.13816909419793877,0.11838390249390329,0.21410385849914204,0.2388739388195723,1.0,1.0,0.0,0.0,0.11857216036038047,0.0004153000008955132
20,300000000.0,-50,20,512,1,512,MUSIC,0.003401022247371088,0.05720766865847935,0.07715215489336553,0.03360666821716407,0.1304636754638082,0.15282014740430222,1.0,1.0,0.0,0.0,0.059286080180190236,0.054277599998385995
20,300000000.0,-50,20,512,1,512,ESPRIT,0.023969689496853873,0.06410022748995133,0.07434435786122971,0.07129342047398168,0.09807606448032756,0.11981948514427815,1.0,1.0,0.0,0.0,0.059286080180190236,0.00037350000002334127
20,300000000.0,-10,-10,32,1,32,MUSIC,-0.05153937093374239,6.700626862494301,8.77187448042114,5.596367711306144,14.840627351977547,16.845480151016872,0.1,0.2,0.5,0.0,4.894730288739886,0.06410869999945135
20,300000000.0,-10,-10,32,1,32,ESPRIT,15.329099059358745,29.546908779337933,36.870866024464384,20.882100839307633,50.03893071418641,65.9079538643615,0.0,0.0,1.0,0.30000000000000004,4.894730288739886,0.00043960000039078295
20,300000000.0,-10,-10,128,1,128,MUSIC,0.6772834216979998,4.0264281356046565,4.717074465318234,3.6398424814605024,7.530750413178247,7.611829675679686,0.1,0.4,0.4,0.0,2.447365144369943,0.061767900000631926
20,300000000.0,-10,-10,128,1,128,ESPRIT,0.5694166879915699,8.9984238001312,11.146372123891958,10.842573532202294,16.54703901861064,17.849008455936644,0.1,0.2,0.6,0.0,2.447365144369943,0.00043989999994664686
20,300000000.0,-10,-10,512,1,512,MUSIC,-0.35524628366991956,1.2977861797448376,1.438568194369863,1.3668283555025527,2.0011277124804714,2.1068129899548707,0.4,0.9,0.0,0.0,1.2236825721849716,0.07449720000113302
20,300000000.0,-10,-10,512,1,512,ESPRIT,-0.07650556361183769,2.3420028827923938,3.3381959241092805,1.4070988325275646,5.506942855500915,6.743836937345421,0.4,0.6,0.2,0.0,1.2236825721849716,0.0004484000010052114
20,300000000.0,-10,0,32,1,32,MUSIC,-0.839982366631099,1.1277706710441364,1.357721143559305,0.7606986699728777,2.0838624855059353,2.2844228156295925,0.6,0.8,0.0,0.0,1.5478496244631663,0.06566120000115916
20,300000000.0,-10,0,32,1,32,ESPRIT,-1.2415926226160274,1.5531609751356392,1.8790023408057626,1.664751196483775,2.95559353997054,3.0279742417363753,0.4,0.6,0.0,0.0,1.5478496244631663,0.0004132000003664871
20,300000000.0,-10,0,128,1,128,MUSIC,0.0045891937578687704,0.646894761638951,0.7884405499223683,0.4435687451409205,1.3578489850076854,1.446647800228451,0.8,1.0,0.0,0.0,0.7739248122315832,0.06156730000020616
20,300000000.0,-10,0,128,1,128,ESPRIT,0.15841822347462725,1.1067276728234385,1.2918423245628914,1.0317510209111278,1.9841615739130016,2.088171468118605,0.5,0.9,0.0,0.0,0.7739248122315832,0.00043960000220977236
20,300000000.0,-10,0,512,1,512,MUSIC,-0.09464600190540792,0.3272618227197043,0.37400363551909094,0.33053718014245614,0.5416541985463003,0.5551451314519837,1.0,1.0,0.0,0.0,0.3869624061157916,0.0765056000009281
20,300000000.0,-10,0,512,1,512,ESPRIT,-0.013893464879870265,0.4849207476369063,0.6348947375574067,0.3034186425264913,1.0210443471684363,1.1394298658911008,0.9,1.0,0.0,0.0,0.3869624061157916,0.0004578000007313676
20,300000000.0,-10,10,32,1,32,MUSIC,-0.31787840104032183,0.3821635245166851,0.4866295119912317,0.19200240524485057,0.7792898314747331,0.8438371046879566,1.0,1.0,0.0,0.0,0.4894730288739886,0.06563319999986561
20,300000000.0,-10,10,32,1,32,ESPRIT,-0.43850338224009133,0.6023788238060724,0.7051200074140747,0.4565481977108803,1.1717766552447504,1.1863246452783844,0.8,1.0,0.0,0.0,0.4894730288739886,0.0004673999992519384
20,300000000.0,-10,10,128,1,128,MUSIC,-0.00030897107909879653,0.16968653919543328,0.21282856359701022,0.14260910598786491,0.341873672062872,0.3894736928846139,1.0,1.0,0.0,0.0,0.2447365144369943,0.06979280000177823
20,300000000.0,-10,10,128,1,128,ESPRIT,0.05326338266014954,0.2806107243430569,0.3194629980487369,0.21488846249333804,0.4882540023164244,0.5012741211156586,1.0,1.0,0.0,0.0,0.2447365144369943,0.00044159999924886506
20,300000000.0,-10,10,512,1,512,MUSIC,-0.025807214058939286,0.09909511822032631,0.11551068764231767,0.1093276978026898,0.16875475083837727,0.17856586202799868,1.0,1.0,0.0,0.0,0.12236825721849715,0.05930399999851943
20,300000000.0,-10,10,512,1,512,ESPRIT,0.005953217898213836,0.15314981828660698,0.19577996105901907,0.11707561028848978,0.3636265462498908,0.3646320379822271,1.0,1.0,0.0,0.0,0.12236825721849715,0.00044519999937620014
20,300000000.0,-10,20,32,1,32,MUSIC,-0.10561268081703883,0.12366789712832346,0.1603071615645027,0.061424437555857025,0.2625069869792691,0.2804403402761228,1.0,1.0,0.0,0.0,0.15478496244631662,0.07013970000025438
20,300000000.0,-10,20,32,1,32,ESPRIT,-0.14393896224043665,0.20109311940505742,0.2344454462650147,0.14933562294816216,0.398037123321361,0.3990404879529265,1.0,1.0,0.0,0.0,0.15478496244631662,0.00042269999994459795
20,300000000.0,-10,20,128,1,128,MUSIC,-0.00035713847417397917,0.050714381740406364,0.0639604221530354,0.04604243434504074,0.09986002016071821,0.11581731598706263,1.0,1.0,0.0,0.0,0.07739248122315831,0.06747220000124798
20,300000000.0,-10,20,128,1,128,ESPRIT,0.017368231699241222,0.0837219312051026,0.09451722554656079,0.06346336045370471,0.13906241014542609,0.14889869376104234,1.0,1.0,0.0,0.0,0.07739248122315831,0.0004400000007080962
20,300000000.0,-10,20,512,1,512,MUSIC,-0.008292674538746247,0.029642953861907805,0.03543631343304598,0.03324652078683865,0.05417981887692988,0.05832467936827682,1.0,1.0,0.0,0.0,0.038696240611579155,0.07068279999930382
20,300000000.0,-10,20,512,1,512,ESPRIT,0.0030706359411325932,0.04901850256591587,0.06190549057921179,0.03885150517151459,0.11225902806320427,0.11673922179021687,1.0,1.0,0.0,0.0,0.038696240611579155,0.00042720000055851415
20,300000000.0,0,-10,32,1,32,MUSIC,-0.03840114090922046,5.6678048894618644,6.954375469039878,4.814043837628292,9.937340586431349,12.5074241247168,0.0,0.2,0.5,0.0,4.820368337254722,0.06952679999903921
20,300000000.0,0,-10,32,1,32,ESPRIT,22.301655595964803,31.325254490128696,36.78467620414362,29.402542201812114,49.38551807039365,62.25520782961132,0.0,0.0,1.0,0.30000000000000004,4.820368337254722,0.00047389999963343143
20,300000000.0,0,-10,128,1,128,MUSIC,0.43523408477366143,3.9919474607217387,4.7238587827430125,4.4189445494093755,6.7092682678956175,7.34643942259382,0.3,0.3,0.5,0.0,2.410184168627361,0.06572869999854447
20,300000000.0,0,-10,128,1,128,ESPRIT,-0.627311467728276,7.443906189151339,9.453348375391098,9.899756693134385,13.56098880386659,15.27377805488772,0.3,0.3,0.6,0.0,2.410184168627361,0.0004394999987198389
20,300000000.0,0,-10,512,1,512,MUSIC,0.780097462275539,2.318750359945416,2.7098129043825243,1.949214267492461,3.680144374128093,4.782175200292109,0.2,0.5,0.1,0.0,1.2050920843136805,0.06959349999942788
20,300000000.0,0,-10,512,1,512,ESPRIT,0.5255568876583454,3.7479002276363467,5.08787324265589,2.711040364673827,7.369898694223727,9.899256664881127,0.1,0.4,0.3,0.0,1.2050920843136805,0.00046690000090165995
20,300000000.0,0,0,32,1,32,MUSIC,-0.7121088619098317,0.9707983624638684,1.2034766030623354,1.0112869872130015,1.850989725709339,2.0393165014004007,0.5,0.9,0.0,0.0,1.5243343106683604,0.0731125999991491
20,300000000.0,0,0,32,1,32,ESPRIT,-1.2628291341314388,1.9907296571543482,2.1627387980170085,2.3241958605871327,2.8703953881880637,2.9437549798975864,0.2,0.4,0.0,0.0,1.5243343106683604,0.00046659999770781724
20,300000000.0,0,0,128,1,128,MUSIC,-0.09068326243998218,0.679347371290643,0.8245893734635483,0.7414687275476886,1.3038161178058987,1.3820996034819126,0.8,1.0,0.0,0.0,0.7621671553341802,0.06376020000061544
20,300000000.0,0,0,128,1,128,ESPRIT,-0.07597478911367836,1.0597447369020265,1.1749852385272368,1.0619253759145963,1.8783642054687963,1.9292855126007513,0.4,1.0,0.0,0.0,0.7621671553341802,0.0004901999991488992
20,300000000.0,0,0,512,1,512,MUSIC,0.12029389675118574,0.4603066645478573,0.4816985413076404,0.466219737405879,0.630882637428189,0.6629463726929656,1.0,1.0,0.0,0.0,0.3810835776670901,0.061702700000751065
20,300000000.0,0,0,512,1,512,ESPRIT,0.05891004886352663,0.5458251061204914,0.7549002910418068,0.42920694276866955,1.2614876568018198,1.3997315337245293,0.7,1.0,0.0,0.0,0.3810835776670901,0.00043959999948128825
20,300000000.0,0,10,32,1,32,MUSIC,-0.32223257210239975,0.41356708333251924,0.477722577478154,0.45772499102746533,0.7392078754846994,0.768583906756069,1.0,1.0,0.0,0.0,0.4820368337254721,0.0610406999994666
20,300000000.0,0,10,32,1,32,ESPRIT,-0.48656908511631014,0.7497319481075341,0.798738596863059,0.7717862445253044,1.091232763654647,1.130813566485697,0.8,1.0,0.0,0.0,0.4820368337254721,0.0004335000003266032
