frequency_hz,aoa_deg,temporal_equivalent_candidates,joint_equivalent_candidates,rate_group,rate_count
865000000.0,-30.0,1,1,200+250 MHz,2
865000000.0,-28.0,1,1,200+250 MHz,2
865000000.0,-26.0,1,1,200+250 MHz,2
865000000.0,-24.0,1,1,200+250 MHz,2
865000000.0,-22.0,1,1,200+250 MHz,2
865000000.0,-20.0,1,1,200+250 MHz,2
865000000.0,-18.0,1,1,200+250 MHz,2
865000000.0,-16.0,1,1,200+250 MHz,2
865000000.0,-14.0,1,1,200+250 MHz,2
865000000.0,-12.0,1,1,200+250 MHz,2
865000000.0,-10.0,1,1,200+250 MHz,2
865000000.0,-8.0,1,1,200+250 MHz,2
865000000.0,-6.0,1,1,200+250 MHz,2
865000000.0,-4.0,1,1,200+250 MHz,2
865000000.0,-2.0,1,1,200+250 MHz,2
865000000.0,0.0,1,1,200+250 MHz,2
865000000.0,2.0,1,1,200+250 MHz,2
865000000.0,4.0,1,1,200+250 MHz,2
865000000.0,6.0,1,1,200+250 MHz,2
865000000.0,8.0,1,1,200+250 MHz,2
865000000.0,10.0,1,1,200+250 MHz,2
865000000.0,12.0,1,1,200+250 MHz,2
865000000.0,14.0,1,1,200+250 MHz,2
865000000.0,16.0,1,1,200+250 MHz,2
865000000.0,18.0,1,1,200+250 MHz,2
865000000.0,20.0,1,1,200+250 MHz,2
865000000.0,22.0,1,1,200+250 MHz,2
865000000.0,24.0,1,1,200+250 MHz,2
865000000.0,26.0,1,1,200+250 MHz,2
865000000.0,28.0,1,1,200+250 MHz,2
865000000.0,30.0,1,1,200+250 MHz,2
865000000.0,32.0,1,1,200+250 MHz,2
865000000.0,34.0,1,1,200+250 MHz,2
865000000.0,36.0,1,1,200+250 MHz,2
865000000.0,38.0,1,1,200+250 MHz,2
865000000.0,40.0,1,1,200+250 MHz,2
865000000.0,42.0,1,1,200+250 MHz,2
865000000.0,44.0,1,1,200+250 MHz,2
865000000.0,46.0,1,1,200+250 MHz,2
865000000.0,48.0,1,1,200+250 MHz,2
865000000.0,50.0,1,1,200+250 MHz,2
865000000.0,52.0,1,1,200+250 MHz,2
865000000.0,54.0,1,1,200+250 MHz,2
865000000.0,56.0,1,1,200+250 MHz,2
865000000.0,58.0,1,1,200+250 MHz,2
865000000.0,60.0,1,1,200+250 MHz,2
870000000.0,-60.0,1,1,200+250 MHz,2
870000000.0,-58.0,1,1,200+250 MHz,2
870000000.0,-56.0,1,1,200+250 MHz,2
870000000.0,-54.0,1,1,200+250 MHz,2
870000000.0,-52.0,1,1,200+250 MHz,2
870000000.0,-50.0,1,1,200+250 MHz,2
870000000.0,-48.0,1,1,200+250 MHz,2
870000000.0,-46.0,1,1,200+250 MHz,2
870000000.0,-44.0,1,1,200+250 MHz,2
870000000.0,-42.0,1,1,200+250 MHz,2
870000000.0,-40.0,1,1,200+250 MHz,2
870000000.0,-38.0,1,1,200+250 MHz,2
870000000.0,-36.0,1,1,200+250 MHz,2
870000000.0,-34.0,1,1,200+250 MHz,2
870000000.0,-32.0,1,1,200+250 MHz,2
870000000.0,-30.0,1,1,200+250 MHz,2
870000000.0,-28.0,1,1,200+250 MHz,2
870000000.0,-26.0,1,1,200+250 MHz,2
870000000.0,-24.0,1,1,200+250 MHz,2
870000000.0,-22.0,1,1,200+250 MHz,2
870000000.0,-20.0,1,1,200+250 MHz,2
870000000.0,-18.0,1,1,200+250 MHz,2
870000000.0,-16.0,1,1,200+250 MHz,2
870000000.0,-14.0,1,1,200+250 MHz,2
870000000.0,-12.0,1,1,200+250 MHz,2
870000000.0,-10.0,1,1,200+250 MHz,2
870000000.0,-8.0,1,1,200+250 MHz,2
870000000.0,-6.0,1,1,200+250 MHz,2
870000000.0,-4.0,1,1,200+250 MHz,2
870000000.0,-2.0,1,1,200+250 MHz,2
870000000.0,0.0,1,1,200+250 MHz,2
870000000.0,2.0,1,1,200+250 MHz,2
870000000.0,4.0,1,1,200+250 MHz,2
870000000.0,6.0,1,1,200+250 MHz,2
870000000.0,8.0,1,1,200+250 MHz,2
870000000.0,10.0,1,1,200+250 MHz,2
870000000.0,12.0,1,1,200+250 MHz,2
870000000.0,14.0,1,1,200+250 MHz,2
870000000.0,16.0,1,1,200+250 MHz,2
870000000.0,18.0,1,1,200+250 MHz,2
870000000.0,20.0,1,1,200+250 MHz,2
870000000.0,22.0,1,1,200+250 MHz,2
870000000.0,24.0,1,1,200+250 MHz,2
870000000.0,26.0,1,1,200+250 MHz,2
870000000.0,28.0,1,1,200+250 MHz,2
870000000.0,30.0,1,1,200+250 MHz,2
870000000.0,32.0,1,1,200+250 MHz,2
870000000.0,34.0,1,1,200+250 MHz,2
870000000.0,36.0,1,1,200+250 MHz,2
870000000.0,38.0,1,1,200+250 MHz,2
870000000.0,40.0,1,1,200+250 MHz,2
870000000.0,42.0,1,1,200+250 MHz,2
870000000.0,44.0,1,1,200+250 MHz,2
870000000.0,46.0,1,1,200+250 MHz,2
870000000.0,48.0,1,1,200+250 MHz,2
870000000.0,50.0,1,1,200+250 MHz,2
870000000.0,52.0,1,1,200+250 MHz,2
870000000.0,54.0,1,1,200+250 MHz,2
870000000.0,56.0,1,1,200+250 MHz,2
870000000.0,58.0,1,1,200+250 MHz,2
870000000.0,60.0,1,1,200+250 MHz,2
875000000.0,-60.0,1,1,200+250 MHz,2
875000000.0,-58.0,1,1,200+250 MHz,2
875000000.0,-56.0,1,1,200+250 MHz,2
875000000.0,-54.0,1,1,200+250 MHz,2
875000000.0,-52.0,1,1,200+250 MHz,2
875000000.0,-50.0,1,1,200+250 MHz,2
875000000.0,-48.0,1,1,200+250 MHz,2
875000000.0,-46.0,1,1,200+250 MHz,2
875000000.0,-44.0,1,1,200+250 MHz,2
875000000.0,-42.0,1,1,200+250 MHz,2
875000000.0,-40.0,1,1,200+250 MHz,2
875000000.0,-38.0,1,1,200+250 MHz,2
875000000.0,-36.0,1,1,200+250 MHz,2
875000000.0,-34.0,1,1,200+250 MHz,2
875000000.0,-32.0,1,1,200+250 MHz,2
875000000.0,-30.0,1,1,200+250 MHz,2
875000000.0,-28.0,1,1,200+250 MHz,2
875000000.0,-26.0,1,1,200+250 MHz,2
875000000.0,-24.0,1,1,200+250 MHz,2
875000000.0,-22.0,1,1,200+250 MHz,2
875000000.0,-20.0,1,1,200+250 MHz,2
875000000.0,-18.0,1,1,200+250 MHz,2
875000000.0,-16.0,1,1,200+250 MHz,2
875000000.0,-14.0,1,1,200+250 MHz,2
875000000.0,-12.0,1,1,200+250 MHz,2
875000000.0,-10.0,1,1,200+250 MHz,2
875000000.0,-8.0,1,1,200+250 MHz,2
875000000.0,-6.0,1,1,200+250 MHz,2
875000000.0,-4.0,1,1,200+250 MHz,2
875000000.0,-2.0,1,1,200+250 MHz,2
875000000.0,0.0,1,1,200+250 MHz,2
875000000.0,2.0,1,1,200+250 MHz,2
875000000.0,4.0,1,1,200+250 MHz,2
875000000.0,6.0,1,1,200+250 MHz,2
875000000.0,8.0,1,1,200+250 MHz,2
875000000.0,10.0,1,1,200+250 MHz,2
875000000.0,12.0,1,1,200+250 MHz,2
875000000.0,14.0,1,1,200+250 MHz,2
875000000.0,16.0,1,1,200+250 MHz,2
875000000.0,18.0,1,1,200+250 MHz,2
875000000.0,20.0,1,1,200+250 MHz,2
875000000.0,22.0,1,1,200+250 MHz,2
875000000.0,24.0,1,1,200+250 MHz,2
875000000.0,26.0,1,1,200+250 MHz,2
875000000.0,28.0,1,1,200+250 MHz,2
875000000.0,30.0,1,1,200+250 MHz,2
875000000.0,32.0,1,1,200+250 MHz,2
875000000.0,34.0,1,1,200+250 MHz,2
875000000.0,36.0,1,1,200+250 MHz,2
875000000.0,38.0,1,1,200+250 MHz,2
875000000.0,40.0,1,1,200+250 MHz,2
875000000.0,42.0,1,1,200+250 MHz,2
875000000.0,44.0,1,1,200+250 MHz,2
875000000.0,46.0,1,1,200+250 MHz,2
875000000.0,48.0,1,1,200+250 MHz,2
875000000.0,50.0,1,1,200+250 MHz,2
875000000.0,52.0,1,1,200+250 MHz,2
875000000.0,54.0,1,1,200+250 MHz,2
875000000.0,56.0,1,1,200+250 MHz,2
875000000.0,58.0,1,1,200+250 MHz,2
875000000.0,60.0,1,1,200+250 MHz,2
880000000.0,-60.0,1,1,200+250 MHz,2
880000000.0,-58.0,1,1,200+250 MHz,2
880000000.0,-56.0,1,1,200+250 MHz,2
880000000.0,-54.0,1,1,200+250 MHz,2
880000000.0,-52.0,1,1,200+250 MHz,2
880000000.0,-50.0,1,1,200+250 MHz,2
880000000.0,-48.0,1,1,200+250 MHz,2
880000000.0,-46.0,1,1,200+250 MHz,2
880000000.0,-44.0,1,1,200+250 MHz,2
880000000.0,-42.0,1,1,200+250 MHz,2
880000000.0,-40.0,1,1,200+250 MHz,2
880000000.0,-38.0,1,1,200+250 MHz,2
880000000.0,-36.0,1,1,200+250 MHz,2
880000000.0,-34.0,1,1,200+250 MHz,2
880000000.0,-32.0,1,1,200+250 MHz,2
880000000.0,-30.0,1,1,200+250 MHz,2
880000000.0,-28.0,1,1,200+250 MHz,2
880000000.0,-26.0,1,1,200+250 MHz,2
880000000.0,-24.0,1,1,200+250 MHz,2
880000000.0,-22.0,1,1,200+250 MHz,2
880000000.0,-20.0,1,1,200+250 MHz,2
880000000.0,-18.0,1,1,200+250 MHz,2
880000000.0,-16.0,1,1,200+250 MHz,2
880000000.0,-14.0,1,1,200+250 MHz,2
880000000.0,-12.0,1,1,200+250 MHz,2
880000000.0,-10.0,1,1,200+250 MHz,2
880000000.0,-8.0,1,1,200+250 MHz,2
880000000.0,-6.0,1,1,200+250 MHz,2
880000000.0,-4.0,1,1,200+250 MHz,2
880000000.0,-2.0,1,1,200+250 MHz,2
880000000.0,0.0,1,1,200+250 MHz,2
880000000.0,2.0,1,1,200+250 MHz,2
880000000.0,4.0,1,1,200+250 MHz,2
880000000.0,6.0,1,1,200+250 MHz,2
880000000.0,8.0,1,1,200+250 MHz,2
880000000.0,10.0,1,1,200+250 MHz,2
880000000.0,12.0,1,1,200+250 MHz,2
880000000.0,14.0,1,1,200+250 MHz,2
880000000.0,16.0,1,1,200+250 MHz,2
880000000.0,18.0,1,1,200+250 MHz,2
880000000.0,20.0,1,1,200+250 MHz,2
880000000.0,22.0,1,1,200+250 MHz,2
880000000.0,24.0,1,1,200+250 MHz,2
880000000.0,26.0,1,1,200+250 MHz,2
880000000.0,28.0,1,1,200+250 MHz,2
880000000.0,30.0,1,1,200+250 MHz,2
880000000.0,32.0,1,1,200+250 MHz,2
880000000.0,34.0,1,1,200+250 MHz,2
880000000.0,36.0,1,1,200+250 MHz,2
880000000.0,38.0,1,1,200+250 MHz,2
880000000.0,40.0,1,1,200+250 MHz,2
880000000.0,42.0,1,1,200+250 MHz,2
880000000.0,44.0,1,1,200+250 MHz,2
880000000.0,46.0,1,1,200+250 MHz,2
880000000.0,48.0,1,1,200+250 MHz,2
880000000.0,50.0,1,1,200+250 MHz,2
880000000.0,52.0,1,1,200+250 MHz,2
880000000.0,54.0,1,1,200+250 MHz,2
880000000.0,56.0,1,1,200+250 MHz,2
880000000.0,58.0,1,1,200+250 MHz,2
880000000.0,60.0,1,1,200+250 MHz,2
885000000.0,-60.0,1,1,200+250 MHz,2
885000000.0,-58.0,1,1,200+250 MHz,2
885000000.0,-56.0,1,1,200+250 MHz,2
885000000.0,-54.0,1,1,200+250 MHz,2
885000000.0,-52.0,1,1,200+250 MHz,2
885000000.0,-50.0,1,1,200+250 MHz,2
885000000.0,-48.0,1,1,200+250 MHz,2
885000000.0,-46.0,1,1,200+250 MHz,2
885000000.0,-44.0,1,1,200+250 MHz,2
885000000.0,-42.0,1,1,200+250 MHz,2
885000000.0,-40.0,1,1,200+250 MHz,2
885000000.0,-38.0,1,1,200+250 MHz,2
885000000.0,-36.0,1,1,200+250 MHz,2
885000000.0,-34.0,1,1,200+250 MHz,2
885000000.0,-32.0,1,1,200+250 MHz,2
885000000.0,-30.0,1,1,200+250 MHz,2
885000000.0,-28.0,1,1,200+250 MHz,2
885000000.0,-26.0,1,1,200+250 MHz,2
885000000.0,-24.0,1,1,200+250 MHz,2
885000000.0,-22.0,1,1,200+250 MHz,2
885000000.0,-20.0,1,1,200+250 MHz,2
885000000.0,-18.0,1,1,200+250 MHz,2
885000000.0,-16.0,1,1,200+250 MHz,2
885000000.0,-14.0,1,1,200+250 MHz,2
885000000.0,-12.0,1,1,200+250 MHz,2
885000000.0,-10.0,1,1,200+250 MHz,2
885000000.0,-8.0,1,1,200+250 MHz,2
885000000.0,-6.0,1,1,200+250 MHz,2
885000000.0,-4.0,1,1,200+250 MHz,2
885000000.0,-2.0,1,1,200+250 MHz,2
885000000.0,0.0,1,1,200+250 MHz,2
885000000.0,2.0,1,1,200+250 MHz,2
885000000.0,4.0,1,1,200+250 MHz,2
885000000.0,6.0,1,1,200+250 MHz,2
885000000.0,8.0,1,1,200+250 MHz,2
885000000.0,10.0,1,1,200+250 MHz,2
885000000.0,12.0,1,1,200+250 MHz,2
885000000.0,14.0,1,1,200+250 MHz,2
885000000.0,16.0,1,1,200+250 MHz,2
885000000.0,18.0,1,1,200+250 MHz,2
885000000.0,20.0,1,1,200+250 MHz,2
885000000.0,22.0,1,1,200+250 MHz,2
885000000.0,24.0,1,1,200+250 MHz,2
885000000.0,26.0,1,1,200+250 MHz,2
885000000.0,28.0,1,1,200+250 MHz,2
885000000.0,30.0,1,1,200+250 MHz,2
885000000.0,32.0,1,1,200+250 MHz,2
885000000.0,34.0,1,1,200+250 MHz,2
885000000.0,36.0,1,1,200+250 MHz,2
885000000.0,38.0,1,1,200+250 MHz,2
885000000.0,40.0,1,1,200+250 MHz,2
885000000.0,42.0,1,1,200+250 MHz,2
885000000.0,44.0,1,1,200+250 MHz,2
885000000.0,46.0,1,1,200+250 MHz,2
885000000.0,48.0,1,1,200+250 MHz,2
885000000.0,50.0,1,1,200+250 MHz,2
885000000.0,52.0,1,1,200+250 MHz,2
885000000.0,54.0,1,1,200+250 MHz,2
885000000.0,56.0,1,1,200+250 MHz,2
885000000.0,58.0,1,1,200+250 MHz,2
885000000.0,60.0,1,1,200+250 MHz,2
890000000.0,-60.0,1,1,200+250 MHz,2
890000000.0,-58.0,1,1,200+250 MHz,2
890000000.0,-56.0,1,1,200+250 MHz,2
890000000.0,-54.0,1,1,200+250 MHz,2
890000000.0,-52.0,1,1,200+250 MHz,2
890000000.0,-50.0,1,1,200+250 MHz,2
890000000.0,-48.0,1,1,200+250 MHz,2
890000000.0,-46.0,1,1,200+250 MHz,2
890000000.0,-44.0,1,1,200+250 MHz,2
890000000.0,-42.0,1,1,200+250 MHz,2
890000000.0,-40.0,1,1,200+250 MHz,2
890000000.0,-38.0,1,1,200+250 MHz,2
890000000.0,-36.0,1,1,200+250 MHz,2
890000000.0,-34.0,1,1,200+250 MHz,2
890000000.0,-32.0,1,1,200+250 MHz,2
890000000.0,-30.0,1,1,200+250 MHz,2
890000000.0,-28.0,1,1,200+250 MHz,2
890000000.0,-26.0,1,1,200+250 MHz,2
890000000.0,-24.0,1,1,200+250 MHz,2
890000000.0,-22.0,1,1,200+250 MHz,2
890000000.0,-20.0,1,1,200+250 MHz,2
890000000.0,-18.0,1,1,200+250 MHz,2
890000000.0,-16.0,1,1,200+250 MHz,2
890000000.0,-14.0,1,1,200+250 MHz,2
890000000.0,-12.0,1,1,200+250 MHz,2
890000000.0,-10.0,1,1,200+250 MHz,2
890000000.0,-8.0,1,1,200+250 MHz,2
890000000.0,-6.0,1,1,200+250 MHz,2
890000000.0,-4.0,1,1,200+250 MHz,2
890000000.0,-2.0,1,1,200+250 MHz,2
890000000.0,0.0,1,1,200+250 MHz,2
890000000.0,2.0,1,1,200+250 MHz,2
890000000.0,4.0,1,1,200+250 MHz,2
890000000.0,6.0,1,1,200+250 MHz,2
890000000.0,8.0,1,1,200+250 MHz,2
890000000.0,10.0,1,1,200+250 MHz,2
890000000.0,12.0,1,1,200+250 MHz,2
890000000.0,14.0,1,1,200+250 MHz,2
890000000.0,16.0,1,1,200+250 MHz,2
890000000.0,18.0,1,1,200+250 MHz,2
890000000.0,20.0,1,1,200+250 MHz,2
890000000.0,22.0,1,1,200+250 MHz,2
890000000.0,24.0,1,1,200+250 MHz,2
890000000.0,26.0,1,1,200+250 MHz,2
890000000.0,28.0,1,1,200+250 MHz,2
890000000.0,30.0,1,1,200+250 MHz,2
890000000.0,32.0,1,1,200+250 MHz,2
890000000.0,34.0,1,1,200+250 MHz,2
890000000.0,36.0,1,1,200+250 MHz,2
890000000.0,38.0,1,1,200+250 MHz,2
890000000.0,40.0,1,1,200+250 MHz,2
890000000.0,42.0,1,1,200+250 MHz,2
890000000.0,44.0,1,1,200+250 MHz,2
890000000.0,46.0,1,1,200+250 MHz,2
890000000.0,48.0,1,1,200+250 MHz,2
890000000.0,50.0,1,1,200+250 MHz,2
890000000.0,52.0,1,1,200+250 MHz,2
890000000.0,54.0,1,1,200+250 MHz,2
890000000.0,56.0,1,1,200+250 MHz,2
890000000.0,58.0,1,1,200+250 MHz,2
890000000.0,60.0,1,1,200+250 MHz,2
895000000.0,-60.0,1,1,200+250 MHz,2
895000000.0,-58.0,1,1,200+250 MHz,2
895000000.0,-56.0,1,1,200+250 MHz,2
895000000.0,-54.0,1,1,200+250 MHz,2
895000000.0,-52.0,1,1,200+250 MHz,2
895000000.0,-50.0,1,1,200+250 MHz,2
895000000.0,-48.0,1,1,200+250 MHz,2
895000000.0,-46.0,1,1,200+250 MHz,2
895000000.0,-44.0,1,1,200+250 MHz,2
895000000.0,-42.0,1,1,200+250 MHz,2
895000000.0,-40.0,1,1,200+250 MHz,2
895000000.0,-38.0,1,1,200+250 MHz,2
895000000.0,-36.0,1,1,200+250 MHz,2
895000000.0,-34.0,1,1,200+250 MHz,2
895000000.0,-32.0,1,1,200+250 MHz,2
895000000.0,-30.0,1,1,200+250 MHz,2
895000000.0,-28.0,1,1,200+250 MHz,2
895000000.0,-26.0,1,1,200+250 MHz,2
895000000.0,-24.0,1,1,200+250 MHz,2
895000000.0,-22.0,1,1,200+250 MHz,2
895000000.0,-20.0,1,1,200+250 MHz,2
895000000.0,-18.0,1,1,200+250 MHz,2
895000000.0,-16.0,1,1,200+250 MHz,2
895000000.0,-14.0,1,1,200+250 MHz,2
895000000.0,-12.0,1,1,200+250 MHz,2
895000000.0,-10.0,1,1,200+250 MHz,2
895000000.0,-8.0,1,1,200+250 MHz,2
895000000.0,-6.0,1,1,200+250 MHz,2
895000000.0,-4.0,1,1,200+250 MHz,2
895000000.0,-2.0,1,1,200+250 MHz,2
895000000.0,0.0,1,1,200+250 MHz,2
895000000.0,2.0,1,1,200+250 MHz,2
895000000.0,4.0,1,1,200+250 MHz,2
895000000.0,6.0,1,1,200+250 MHz,2
895000000.0,8.0,1,1,200+250 MHz,2
895000000.0,10.0,1,1,200+250 MHz,2
895000000.0,12.0,1,1,200+250 MHz,2
895000000.0,14.0,1,1,200+250 MHz,2
895000000.0,16.0,1,1,200+250 MHz,2
895000000.0,18.0,1,1,200+250 MHz,2
895000000.0,20.0,1,1,200+250 MHz,2
895000000.0,22.0,1,1,200+250 MHz,2
895000000.0,24.0,1,1,200+250 MHz,2
895000000.0,26.0,1,1,200+250 MHz,2
895000000.0,28.0,1,1,200+250 MHz,2
895000000.0,30.0,1,1,200+250 MHz,2
895000000.0,32.0,1,1,200+250 MHz,2
895000000.0,34.0,1,1,200+250 MHz,2
895000000.0,36.0,1,1,200+250 MHz,2
895000000.0,38.0,1,1,200+250 MHz,2
895000000.0,40.0,1,1,200+250 MHz,2
895000000.0,42.0,1,1,200+250 MHz,2
895000000.0,44.0,1,1,200+250 MHz,2
895000000.0,46.0,1,1,200+250 MHz,2
895000000.0,48.0,1,1,200+250 MHz,2
895000000.0,50.0,1,1,200+250 MHz,2
895000000.0,52.0,1,1,200+250 MHz,2
895000000.0,54.0,1,1,200+250 MHz,2
895000000.0,56.0,1,1,200+250 MHz,2
895000000.0,58.0,1,1,200+250 MHz,2
895000000.0,60.0,1,1,200+250 MHz,2
900000000.0,-60.0,1,1,200+250 MHz,2
900000000.0,-58.0,1,1,200+250 MHz,2
900000000.0,-56.0,1,1,200+250 MHz,2
900000000.0,-54.0,1,1,200+250 MHz,2
900000000.0,-52.0,1,1,200+250 MHz,2
900000000.0,-50.0,1,1,200+250 MHz,2
900000000.0,-48.0,1,1,200+250 MHz,2
900000000.0,-46.0,1,1,200+250 MHz,2
900000000.0,-44.0,1,1,200+250 MHz,2
900000000.0,-42.0,1,1,200+250 MHz,2
900000000.0,-40.0,1,1,200+250 MHz,2
900000000.0,-38.0,1,1,200+250 MHz,2
900000000.0,-36.0,1,1,200+250 MHz,2
900000000.0,-34.0,1,1,200+250 MHz,2
900000000.0,-32.0,1,1,200+250 MHz,2
900000000.0,-30.0,1,1,200+250 MHz,2
900000000.0,-28.0,1,1,200+250 MHz,2
900000000.0,-26.0,1,1,200+250 MHz,2
900000000.0,-24.0,1,1,200+250 MHz,2
900000000.0,-22.0,1,1,200+250 MHz,2
900000000.0,-20.0,1,1,200+250 MHz,2
900000000.0,-18.0,1,1,200+250 MHz,2
900000000.0,-16.0,1,1,200+250 MHz,2
900000000.0,-14.0,1,1,200+250 MHz,2
900000000.0,-12.0,1,1,200+250 MHz,2
900000000.0,-10.0,1,1,200+250 MHz,2
900000000.0,-8.0,1,1,200+250 MHz,2
900000000.0,-6.0,1,1,200+250 MHz,2
900000000.0,-4.0,1,1,200+250 MHz,2
900000000.0,-2.0,1,1,200+250 MHz,2
900000000.0,0.0,1,1,200+250 MHz,2
900000000.0,2.0,1,1,200+250 MHz,2
900000000.0,4.0,1,1,200+250 MHz,2
900000000.0,6.0,1,1,200+250 MHz,2
900000000.0,8.0,1,1,200+250 MHz,2
900000000.0,10.0,1,1,200+250 MHz,2
900000000.0,12.0,1,1,200+250 MHz,2
900000000.0,14.0,1,1,200+250 MHz,2
900000000.0,16.0,1,1,200+250 MHz,2
900000000.0,18.0,1,1,200+250 MHz,2
900000000.0,20.0,1,1,200+250 MHz,2
900000000.0,22.0,1,1,200+250 MHz,2
900000000.0,24.0,1,1,200+250 MHz,2
900000000.0,26.0,1,1,200+250 MHz,2
900000000.0,28.0,1,1,200+250 MHz,2
900000000.0,30.0,1,1,200+250 MHz,2
900000000.0,32.0,1,1,200+250 MHz,2
900000000.0,34.0,1,1,200+250 MHz,2
900000000.0,36.0,1,1,200+250 MHz,2
900000000.0,38.0,1,1,200+250 MHz,2
900000000.0,40.0,1,1,200+250 MHz,2
900000000.0,42.0,1,1,200+250 MHz,2
900000000.0,44.0,1,1,200+250 MHz,2
900000000.0,46.0,1,1,200+250 MHz,2
900000000.0,48.0,1,1,200+250 MHz,2
900000000.0,50.0,1,1,200+250 MHz,2
900000000.0,52.0,1,1,200+250 MHz,2
900000000.0,54.0,1,1,200+250 MHz,2
900000000.0,56.0,1,1,200+250 MHz,2
900000000.0,58.0,1,1,200+250 MHz,2
900000000.0,60.0,1,1,200+250 MHz,2
905000000.0,-60.0,1,1,200+250 MHz,2
905000000.0,-58.0,1,1,200+250 MHz,2
905000000.0,-56.0,1,1,200+250 MHz,2
905000000.0,-54.0,1,1,200+250 MHz,2
905000000.0,-52.0,1,1,200+250 MHz,2
905000000.0,-50.0,1,1,200+250 MHz,2
905000000.0,-48.0,1,1,200+250 MHz,2
905000000.0,-46.0,1,1,200+250 MHz,2
905000000.0,-44.0,1,1,200+250 MHz,2
905000000.0,-42.0,1,1,200+250 MHz,2
905000000.0,-40.0,1,1,200+250 MHz,2
905000000.0,-38.0,1,1,200+250 MHz,2
905000000.0,-36.0,1,1,200+250 MHz,2
905000000.0,-34.0,1,1,200+250 MHz,2
905000000.0,-32.0,1,1,200+250 MHz,2
905000000.0,-30.0,1,1,200+250 MHz,2
905000000.0,-28.0,1,1,200+250 MHz,2
905000000.0,-26.0,1,1,200+250 MHz,2
905000000.0,-24.0,1,1,200+250 MHz,2
905000000.0,-22.0,1,1,200+250 MHz,2
905000000.0,-20.0,1,1,200+250 MHz,2
905000000.0,-18.0,1,1,200+250 MHz,2
905000000.0,-16.0,1,1,200+250 MHz,2
905000000.0,-14.0,1,1,200+250 MHz,2
905000000.0,-12.0,1,1,200+250 MHz,2
905000000.0,-10.0,1,1,200+250 MHz,2
905000000.0,-8.0,1,1,200+250 MHz,2
905000000.0,-6.0,1,1,200+250 MHz,2
905000000.0,-4.0,1,1,200+250 MHz,2
905000000.0,-2.0,1,1,200+250 MHz,2
905000000.0,0.0,1,1,200+250 MHz,2
905000000.0,2.0,1,1,200+250 MHz,2
905000000.0,4.0,1,1,200+250 MHz,2
905000000.0,6.0,1,1,200+250 MHz,2
905000000.0,8.0,1,1,200+250 MHz,2
905000000.0,10.0,1,1,200+250 MHz,2
905000000.0,12.0,1,1,200+250 MHz,2
905000000.0,14.0,1,1,200+250 MHz,2
905000000.0,16.0,1,1,200+250 MHz,2
905000000.0,18.0,1,1,200+250 MHz,2
905000000.0,20.0,1,1,200+250 MHz,2
905000000.0,22.0,1,1,200+250 MHz,2
905000000.0,24.0,1,1,200+250 MHz,2
905000000.0,26.0,1,1,200+250 MHz,2
905000000.0,28.0,1,1,200+250 MHz,2
905000000.0,30.0,1,1,200+250 MHz,2
905000000.0,32.0,1,1,200+250 MHz,2
905000000.0,34.0,1,1,200+250 MHz,2
905000000.0,36.0,1,1,200+250 MHz,2
905000000.0,38.0,1,1,200+250 MHz,2
905000000.0,40.0,1,1,200+250 MHz,2
905000000.0,42.0,1,1,200+250 MHz,2
905000000.0,44.0,1,1,200+250 MHz,2
905000000.0,46.0,1,1,200+250 MHz,2
905000000.0,48.0,1,1,200+250 MHz,2
905000000.0,50.0,1,1,200+250 MHz,2
905000000.0,52.0,1,1,200+250 MHz,2
905000000.0,54.0,1,1,200+250 MHz,2
905000000.0,56.0,1,1,200+250 MHz,2
905000000.0,58.0,1,1,200+250 MHz,2
905000000.0,60.0,1,1,200+250 MHz,2
910000000.0,-60.0,1,1,200+250 MHz,2
910000000.0,-58.0,1,1,200+250 MHz,2
910000000.0,-56.0,1,1,200+250 MHz,2
910000000.0,-54.0,1,1,200+250 MHz,2
910000000.0,-52.0,1,1,200+250 MHz,2
910000000.0,-50.0,1,1,200+250 MHz,2
910000000.0,-48.0,1,1,200+250 MHz,2
910000000.0,-46.0,1,1,200+250 MHz,2
910000000.0,-44.0,1,1,200+250 MHz,2
910000000.0,-42.0,1,1,200+250 MHz,2
910000000.0,-40.0,1,1,200+250 MHz,2
910000000.0,-38.0,1,1,200+250 MHz,2
910000000.0,-36.0,1,1,200+250 MHz,2
910000000.0,-34.0,1,1,200+250 MHz,2
910000000.0,-32.0,1,1,200+250 MHz,2
910000000.0,-30.0,1,1,200+250 MHz,2
910000000.0,-28.0,1,1,200+250 MHz,2
910000000.0,-26.0,1,1,200+250 MHz,2
910000000.0,-24.0,1,1,200+250 MHz,2
910000000.0,-22.0,1,1,200+250 MHz,2
910000000.0,-20.0,1,1,200+250 MHz,2
910000000.0,-18.0,1,1,200+250 MHz,2
910000000.0,-16.0,1,1,200+250 MHz,2
910000000.0,-14.0,1,1,200+250 MHz,2
910000000.0,-12.0,1,1,200+250 MHz,2
910000000.0,-10.0,1,1,200+250 MHz,2
910000000.0,-8.0,1,1,200+250 MHz,2
910000000.0,-6.0,1,1,200+250 MHz,2
910000000.0,-4.0,1,1,200+250 MHz,2
910000000.0,-2.0,1,1,200+250 MHz,2
910000000.0,0.0,1,1,200+250 MHz,2
910000000.0,2.0,1,1,200+250 MHz,2
910000000.0,4.0,1,1,200+250 MHz,2
910000000.0,6.0,1,1,200+250 MHz,2
910000000.0,8.0,1,1,200+250 MHz,2
